ds,yhat,yhat_lower,yhat_upper
2015-06-04,1561.963681218807,-1104.6311619036414,4327.000607159402
2015-06-05,1814.2007642726094,-1013.7883056989283,4808.986689021833
2015-06-07,1567.44249061923,-1150.1989670965916,4418.717780151406
2015-06-08,1757.0155438086108,-838.3214704215488,4407.958085447677
2015-06-09,1153.5536737168854,-1620.9274430419164,3923.3617634992665
2015-06-11,1439.541688178669,-1323.8156635254163,4177.281074639109
2015-06-12,1681.8485559230612,-1261.8122503239313,4308.064205654002
2015-06-13,1262.5617666917992,-1476.7836136069147,4013.303552456466
2015-06-14,1424.3706036632022,-1607.4395085455085,4236.621281782937
2015-06-15,1612.9985257200956,-1180.7064577441827,4292.4646243451425
2015-06-16,1011.3149958229534,-1737.6650704403196,3628.6482701872314
2015-06-18,1308.0186961291308,-1391.6943318375977,3847.0668614189026
2015-06-19,1558.6437909725976,-1257.6879798561615,4138.697289362567
2015-06-20,1149.1821326838822,-1615.2755953007513,4005.0614303300235
2015-06-21,1321.94969552674,-1629.2966943437123,3999.8475456826573
2015-06-22,1522.2918789440487,-1149.9648328611254,4368.036059046492
2015-06-23,932.7065719917861,-1760.9033097297108,3557.0984869735244
2015-06-25,1253.442067754434,-1355.0704636822963,4146.7136669355505
2015-06-26,1515.342654307069,-1333.555486070874,4393.351908651732
2015-06-28,1298.4700583046376,-1292.3670084386697,4255.992013730077
2015-06-29,1507.0022671793283,-1177.5036098865403,4182.903254327199
2015-07-02,1254.725239927096,-1512.455950786264,4067.328129394705
2015-07-03,1519.50809478617,-1402.7317931783398,4066.6914388364207
2015-07-04,1122.1699041482295,-1454.5255381859017,3858.53963007511
2015-07-05,1304.956051715703,-1597.608070568108,4079.0102855960436
2015-07-06,1513.2226234325553,-1048.5926457197888,4329.3768740309315
2015-07-08,60.78870037330694,-2595.5951200290056,2731.16277727229
2015-07-09,1256.6930552864694,-1705.6739648235284,3907.7833229565053
2015-07-10,1519.5856557107952,-1235.7915016396612,4187.639949654966
2015-07-11,1120.4510347470928,-1769.303227908751,3651.87666678731
2015-07-12,1301.711047493724,-1573.1338447350627,3860.671750162121
2015-07-13,1508.8745380499806,-1313.4434866097438,4272.0317521363095
2015-07-14,924.6492645719366,-1844.7990179892836,3698.0620240991852
2015-07-16,1252.6444121812115,-1498.1237555426571,3855.204961989876
2015-07-17,1517.0225393536973,-1185.8477803565381,4268.017396082337
2015-07-18,1120.066578964843,-1742.7963355085883,4038.980920184009
2015-07-19,1304.1454485559402,-1439.3674391953841,3966.234359632287
2015-07-20,1514.6833168544606,-1160.1782041909403,4058.11691750134
2015-07-23,1270.6847015620392,-1797.3786155493904,4008.166154932022
2015-07-24,1539.3502558644975,-1055.8628883779165,4307.4944712067245
2015-07-25,1146.52250446779,-1632.6293093502518,4159.368005859821
2015-07-26,1334.4163917656049,-1339.190389848228,4124.465337283673
2015-07-27,1548.315595226584,-1028.4708294065545,4261.375289391664
2015-07-30,1310.6190438783087,-1387.6442328956198,4234.6540919092195
2015-07-31,1579.9269352851666,-880.4689531259299,4413.371170003798
2015-08-01,1187.0067722889007,-1493.2410958541054,3996.2994045406685
2015-08-02,1374.131931694803,-1230.24239740459,4012.7283661316033
2015-08-05,142.824772189123,-2658.886039551335,2849.982974727811
2015-08-06,1343.1174879902446,-1424.1894787067279,4058.8013938175227
2015-08-07,1610.5680973932583,-1105.613182026984,4447.319746772629
2015-08-08,1216.2672609523738,-1420.5622889155497,3987.531720108302
2015-08-09,1402.7713894707172,-1372.2549270713357,4068.125923788881
2015-08-10,1615.7547374305082,-973.5297029590621,4349.863376322313
2015-08-11,1038.122530197529,-1865.3713706851977,3729.8914536812895
2015-08-13,1382.5710659055708,-1429.1068430097773,4024.987945751331
2015-08-15,1272.6638717130654,-1383.3354987545263,4121.653473983681
2015-08-16,1471.3076002453404,-1309.6591428892389,4304.251459939656
2015-08-17,1698.9261542774357,-1042.2720898241307,4493.53187376986
2015-08-21,1823.5056111609101,-782.7137359651281,4333.822954592056
2015-08-22,1464.953234948266,-1294.426378232496,3921.7992363566786
2015-08-23,1691.2544789773713,-1062.69670899042,4553.126524682295
2015-08-24,1947.7943114694833,-915.7204119607632,4732.683316282785
2015-08-25,1417.072486650223,-1386.059425899135,4224.526958104041
2015-08-27,1863.2198947146692,-847.869656990123,4596.359983884706
2015-08-28,2191.440098174222,-609.3371249466636,5119.668515978771
2015-08-29,1860.85150387879,-956.0582406906332,4821.115433755659
2015-08-31,2393.471866258693,-260.098863787566,5122.773112287169
2015-09-01,1883.4295008780382,-659.9763997904132,4514.532412406886
2015-09-03,2359.857474311052,-387.4896555169006,5055.595195308498
2015-09-04,2696.7365101213863,63.34850706263806,5540.539681938925
2015-09-05,2369.9494378825334,-426.3233260030932,5008.878347533471
2015-09-06,2620.9816151283167,-259.2000705848497,5207.200729351533
2015-09-07,2894.398801069692,75.75806656518299,5644.6588627818655
2015-09-08,2371.9782570550565,-308.87522711811874,5097.340527654909
2015-09-10,2806.690696260148,79.01733066237753,5591.558709527686
2015-09-11,3114.351503014138,212.20203889738545,5797.286483818034
2015-09-12,2753.0029286473464,-98.65943684970733,5514.400749233575
2015-09-13,2964.4140323542906,346.77564184402115,5724.1401109137805
2015-09-14,3193.518904836957,333.227914825869,5900.666566100761
2015-09-15,2622.5425624728055,-90.52706489347044,5451.818565989122
2015-09-16,1758.0373054421632,-994.2862879424104,4525.68709692963
2015-09-17,2949.560307792131,219.52440747518142,5726.645365761242
2015-09-18,3199.3095351507654,729.2455243166557,5814.190139524707
2015-09-19,2778.2418901395986,78.4024511619271,5429.771743065364
2015-09-20,2928.8504637166693,55.147318302020274,5559.329363523002
2015-09-21,3096.8184218928864,514.9753769695438,5608.752165127855
2015-09-22,2465.133735543305,-394.70538219740837,5272.546725656699
2015-09-24,2675.0744473584555,127.5085096631891,5516.95386565441
2015-09-25,2869.9499888083674,209.6993375212424,5541.100015874014
2015-09-26,2397.4060742540914,-315.32655042670234,5138.139269253846
2015-09-27,2500.604664892343,-289.3236258895547,5065.282850886863
2015-09-28,2625.8494072365656,-216.67835418719096,5442.973875014295
2015-10-01,2109.3698231035205,-616.1273914110923,4852.553420426518
2015-10-02,2285.2391747604233,-310.25351908702027,4879.475795581616
2015-10-03,1800.498853782799,-958.9869933803061,4675.033482436709
2015-10-04,1898.5026658761763,-839.5065285121336,4568.3052552788795
2015-10-05,2025.841559176309,-782.7697190983099,4827.53768575413
2015-10-08,1558.0700105341448,-1098.5610784589571,4197.984327657669
2015-10-09,1763.814855574764,-851.0045855629991,4437.584954294389
2015-10-10,1315.310985436834,-1462.8503501309135,3928.93215721702
2015-10-11,1455.5185212902165,-1417.1508958689626,4074.615097284519
2015-10-12,1630.3809163091173,-1164.5845526097546,4079.1186194748725
2015-10-13,1022.9354368432336,-1688.4104710300194,3854.697117718196
2015-10-15,1332.5240910318666,-1508.3769845132113,3878.7258301617458
2015-10-16,1601.8506769426858,-995.8972995751001,4387.161953358327
2015-10-17,1219.1969953984294,-1636.0507003373532,3962.2183210710905
2015-10-18,1426.7472933452684,-1332.528791458315,4111.636479827034
2015-10-19,1669.6453986137194,-1023.5856292432021,4207.466191838923
2015-10-20,1130.1145500749851,-1590.429732692862,3893.1217612129108
2015-10-22,1571.899997650146,-1193.9127569678303,4298.276776675852
2015-10-23,1903.898107173636,-909.3877107526995,4499.717637226943
2015-10-24,1580.5944354415283,-1382.4997967795407,4330.9521332725135
2015-10-25,1843.4389346524497,-840.350815432948,4631.8300374039845
2015-10-26,2136.8884122201516,-488.9523238583938,5001.06409227608
2015-10-28,866.1571146030903,-1662.4458324840746,3622.9201400489983
2015-10-29,2156.3906076667618,-659.8865747404166,4755.415704104814
2015-10-30,2514.3921009616624,-272.9429211773819,5414.383971255152
2015-10-31,2209.963216777372,-438.9330735847321,5103.334684228668
2015-11-01,2484.34536424377,-173.22955305077633,5179.127664048855
2015-11-02,2781.891331104484,-180.75046927995058,5436.902949951501
2015-11-03,2284.19913965556,-410.64611323826483,4949.254855295725
2015-11-05,2769.632465073104,32.36437519025999,5327.13248662006
2015-11-06,3103.115050596045,338.57165200029175,5759.357675747837
2015-11-07,2767.8486327683895,62.444802999391875,5318.776453181683
2015-11-08,3005.6175559205667,352.8831129087497,5569.344622946359
2015-11-09,3261.4112948909624,539.4930680019738,6173.730295131978
2015-11-10,2717.549058036242,-40.971576853496735,5377.073792031345
2015-11-11,1880.7139662070908,-957.549693534254,4804.764259521398
2015-11-12,3100.6275035235853,472.7136786448423,5777.291567544668
2015-11-13,3379.6812774507457,556.2027465035709,6125.3500592762775
2015-11-14,2989.0499501456675,153.32476551922835,5541.95948087987
2015-11-15,3171.4622060100883,481.4522225196713,5934.950875619726
2015-11-16,3372.847301729864,633.9056354389347,6019.992768375609
2015-11-17,2776.4414573209233,216.93022717925982,5585.610734480477
2015-11-19,3063.4724510404576,410.9702751780456,5847.618162584605
2015-11-20,3300.756104848996,394.46391539197276,6050.108399064176
2015-11-21,2873.300770094289,173.8526978321887,5660.821699103393
2015-11-22,3024.375659062396,354.6105188222433,5855.884915034316
2015-11-23,3200.3304226387054,307.5207991424587,5913.842272169898
2015-11-24,2584.690963657876,-183.64908530671653,5255.877046535937
2015-11-25,1685.1672928650885,-873.9534702078981,4302.177370673876
2015-11-26,2852.3047837832546,47.741223793933614,5489.79084502092
2015-11-27,3089.0964816994406,339.25950538098243,5696.442546062674
2015-11-28,2667.0808857994034,-131.07375150412236,5474.209175595184
2015-11-29,2829.102549906548,165.0506264243978,5437.206035460587
2015-11-30,3020.9534361497554,147.22124068900044,5797.342845283911
2015-12-01,2425.4795624681237,-356.1967995818002,5224.682609320951
2015-12-03,2742.9885939004407,250.97247923635575,5425.033101725519
2015-12-04,3007.678003923197,351.02549904959864,5806.843932100731
2015-12-05,2614.2063528576527,-66.26582387593713,5421.467307760555
2015-12-06,2804.3871338533,63.94587457601177,5496.876710271739
2015-12-07,3022.977560481799,175.79283202405503,5847.809075934218
2015-12-08,2451.8101055480447,-320.74738042478936,5163.211710205227
2015-12-09,1596.8392073389757,-1188.8189954402771,4360.672719555717
2015-12-10,2806.8336706499795,156.0231018452897,5559.104440454842
2015-12-11,3083.031507827269,440.48048743993274,5786.642428228361
2015-12-12,2695.2806681355564,-159.02124297007285,5267.035712672112
2015-12-13,2884.841991422666,413.42301245525283,5707.089804080231
2015-12-14,3096.0712963481446,541.585808135741,5917.694773245186
2015-12-15,2510.564130328944,-155.56187110129335,5249.677266127416
2015-12-16,1634.2120096313154,-1116.9589702486255,4226.14277464073
2015-12-17,2815.9003570467603,71.30571214758331,5605.353495515577
2015-12-18,3057.1646532817067,360.4092117861263,5888.8270946666835
2015-12-19,2628.328120023705,-61.257830629439894,5308.341758350529
2015-12-20,2771.2972449953504,199.97862802777405,5438.576320080192
2015-12-21,2931.232141621223,199.51339012739928,5601.116993030072
2015-12-22,2290.6754612248055,-610.6478957098074,4984.0229418092995
2015-12-23,1356.588983352578,-1282.0705989828668,3961.3879901056134
2015-12-24,2479.02849009915,-363.7464110753349,5132.816305252161
2015-12-25,2660.7739325627754,-43.75269906998137,5363.700040276443
2015-12-26,2173.4387826599122,-215.83580402606788,5114.815363868676
2015-12-27,2260.2355264438993,-441.2359466704834,4845.980821459239
2015-12-28,2367.6149931429804,-359.7550483980827,5203.561168752628
2015-12-29,1679.3639786595909,-1164.3393972528193,4278.9315404380095
2015-12-30,703.6110513129421,-2185.8860421288296,3329.38540170945
2015-12-31,1791.627724829227,-887.3423480420208,4389.690918333477
2016-01-02,1441.9988026162937,-1221.863534418747,4216.088228525482
2016-01-03,1520.531452759517,-1217.2470606213906,4340.959388188003
2016-01-04,1629.4004077366778,-1004.1621880230563,4404.63540040645
2016-01-05,952.569529473737,-1724.993726993324,3719.5564144514137
2016-01-07,1116.9202112444755,-1479.3983302248528,3939.490094831998
2016-01-08,1312.1758664927852,-1391.7510470315476,4027.8155986029406
2016-01-09,855.5771925450687,-1967.7968662073536,3580.34193344546
2016-01-10,990.0285079076053,-1605.1530172518144,3918.678905591903
2016-01-11,1161.2935511120809,-1638.1058418955604,4074.00123226321
2016-01-14,861.9029718814062,-1882.2109033744523,3461.7112122320045
2016-01-15,1131.9664086739026,-1518.8942282723567,4054.5835718608014
2016-01-16,749.4842874531747,-1878.5019312607747,3411.274611180172
2016-01-17,955.7960731297225,-1770.8598191246135,3661.8670887641233
2016-01-21,1063.416072398297,-1822.3938716732807,3886.9533155467466
2016-01-22,1373.2329903004095,-1342.8466836018858,4287.868195962654
2016-01-23,1020.910729917465,-1726.2689911310465,3808.943788974954
2016-01-24,1247.191466772024,-1462.9301542681615,3996.1426114287506
2016-01-25,1495.9542796355208,-1234.0560476443195,4146.005857111147
2016-01-28,1329.3193717531171,-1341.8371708352308,4021.1567881601104
2016-01-30,1215.4062683532734,-1658.1852380553214,3794.5358130040618
2016-01-31,1394.125133863928,-1263.6065315164565,4325.241028389957
2016-02-01,1589.049747985197,-1232.0351527567816,4430.079869734089
2016-02-02,982.7790222230013,-1632.4048478899772,3674.7019161072662
2016-02-03,82.39434419335385,-2751.0446505035557,2747.80237566677
2016-02-04,1238.1277996177214,-1304.1422329185332,3899.0378825188304
2016-02-05,1452.9843293592771,-1393.6132150452734,4343.534679767349
2016-02-06,998.8419666660718,-1676.821579244937,3647.047836431828
2016-02-07,1119.2073892969074,-1569.387256039138,3874.7764630539114
2016-02-08,1260.8447775835866,-1675.5945990420194,4036.5515888875584
2016-02-09,607.8627433284024,-2274.4459262355385,3341.961581804103
2016-02-11,794.8081064130778,-1729.6893627172606,3499.821130273665
2016-02-12,990.1493266676317,-1761.9574222860222,3664.440179309567
2016-02-13,527.3677870411511,-2205.5451485057392,3299.0432450324465
2016-02-14,650.4784428599829,-2045.0418239863682,3535.680544131003
2016-02-15,806.4923095469953,-1927.8229072822066,3521.64781579604
2016-02-16,179.49638722735676,-2563.2049047139235,2967.579396318082
2016-02-19,705.1863371024763,-1864.3525322188304,3478.758613670665
2016-02-20,309.35287830332004,-2349.0003753489264,3113.9012545580795
2016-02-21,507.1783417780016,-2168.140947422947,3403.7308697823228
2016-02-22,744.1444507236938,-1805.8279012916444,3630.628456255327
2016-02-23,202.75651830026754,-2604.30654063463,2906.3522062672346
2016-02-25,653.4036184357817,-1959.472078905817,3498.7822617309653
2016-02-27,686.8137205075758,-1907.9431886030923,3390.080884665781
2016-02-28,967.1064283884326,-1627.7264312384011,3722.0033115594233
2016-02-29,1280.7087598076778,-1445.958800514212,3973.121887338331
2016-03-01,808.5841513291166,-2013.6252417781589,3516.4023390840352
2016-03-03,1370.2908037846325,-1470.5725400091774,4134.611839915822
2016-03-04,1752.422200742603,-866.8793583123442,4428.056323079442
2016-03-05,1471.2531414761604,-1093.0082808503873,4255.947239699854
2016-03-06,1767.2979480429842,-1015.4000422694256,4369.482418477249
2016-03-07,2084.229398856173,-472.9660229092622,4930.288231418666
2016-03-08,1603.0313028805615,-1084.9786695200526,4288.660533512954
2016-03-09,829.0599461925092,-1896.243854416578,3638.452700416504
2016-03-10,2110.7445684930817,-572.4470515983542,4729.770779918552
2016-03-11,2449.243423303569,-149.96464766116284,5348.9095727615495
2016-03-12,2114.578862937823,-594.7498727940934,4842.266398080443
2016-03-13,2348.4279620891284,-387.3587468302117,5111.594606268695
2016-03-14,2595.785948983055,-241.15661676344882,5319.44860387801
2016-03-15,2039.0865017072074,-540.3850535655863,4810.00186170456
2016-03-17,2384.239751476928,-254.14861499327725,4953.013147642576
2016-03-18,2638.8967013779875,45.077321754557225,5494.701731669138
2016-03-19,2220.821899740986,-396.5963285825135,5014.3027366966
2016-03-20,2373.23921650851,-290.2747848668894,5219.643633164302
2016-03-21,2542.6033820285265,-225.88969511726216,5402.0498056737715
2016-03-22,1912.6892223834666,-857.9014647942743,4761.75938913359
2016-03-24,2130.361747008708,-497.5483901606618,4837.3724049921275
2016-03-25,2332.615853517518,-580.3299725755764,4939.178305208348
2016-03-26,1870.6108205165626,-894.5760555382741,4668.788581076929
2016-03-27,1987.994663903241,-697.8600742648041,4623.353525710583
2016-03-28,2131.4319130375943,-702.8530715423092,4831.672018110748
2016-03-29,1484.6947985810987,-1315.6414935769171,4140.982830761551
2016-03-30,555.6694507279917,-2038.0694505027366,3285.7969433199387
2016-03-31,1695.008473040887,-979.4656702933619,4457.015981210793
2016-04-01,1905.747451360521,-876.2035101903438,4809.764886689611
2016-04-02,1459.4096199430307,-1453.1834094836063,4090.3840290727976
2016-04-03,1598.775738966432,-1097.5503243379069,4285.926995099869
2016-04-04,1769.5367418529531,-881.8012735278227,4658.821217161891
2016-04-05,1154.41324534155,-1524.4786667443768,4013.1626379506433
2016-04-06,260.2384511797202,-2465.4630411625035,3029.2843768666025
2016-04-07,1436.4988777374958,-1384.13999740587,4164.306667915413
2016-04-08,1685.1219794631963,-1312.0154384180657,4473.125182054593
2016-04-09,1276.5618421217177,-1440.5505110961178,4036.624237350037
2016-04-10,1452.5954389735728,-1291.4923296558816,4202.354103610578
2016-04-12,1074.688957006027,-1494.1723603265382,3723.2754938580792
2016-04-13,208.773488680936,-2467.853746889189,2808.0750238965356
2016-04-14,1409.2495514904897,-1292.8810486853629,4301.575084017316
2016-04-15,1677.657244096727,-1138.1731189395905,4580.066427427112
2016-04-16,1284.2176396272175,-1591.5459003148762,4059.3493778289726
2016-04-17,1470.6294761228016,-1198.292863266731,4242.550078561825
2016-04-18,1681.7418493164494,-936.8491994011816,4425.913712505392
2016-04-19,1099.686644384454,-1690.0001638483932,3906.3871959743196
2016-04-21,1424.9023668389889,-1286.5669197488346,4172.263271870449
2016-04-22,1683.7373384061075,-994.878113436277,4557.7136923734315
2016-04-23,1278.2878601967564,-1549.4475077115885,3958.4662714981873
2016-04-24,1450.9520248741467,-1473.215066978142,3990.9501351964286
2016-04-25,1647.3129345516488,-1042.3710710080122,4382.171699357974
2016-04-26,1050.2480741881552,-1542.1421271725837,3837.46054052871
2016-04-28,1347.574439856722,-1441.7482141125317,3963.2205933143086
2016-04-30,1180.300105444509,-1606.069538676934,3841.2136800002336
2016-05-01,1346.7244697796255,-1473.4277313964571,4134.351890784824
2016-05-02,1540.1224252956467,-1490.5828455926696,4310.521581832906
2016-05-03,943.6482144009997,-1826.6189739967397,3684.238097000893
2016-05-05,1253.3354302067592,-1385.398310039824,3975.7025042740165
2016-05-06,1512.3699279701557,-1374.7715884003908,4246.631171757683
2016-05-07,1112.9991830141212,-1669.7037535570173,3783.554577651541
2016-05-08,1297.805914860197,-1523.6938713574575,3797.15674772944
2016-05-09,1512.358963272664,-1151.2875808973054,4177.351851606668
2016-05-10,939.3256200585839,-1621.3696115199389,3820.2886335863536
2016-05-11,85.49870539200606,-2701.9964076859337,2688.2244815983763
2016-05-12,1300.469275428104,-1432.1757540918213,4029.981571701226
2016-05-14,1213.4574613810607,-1372.7816265045678,3891.411158092351
2016-05-15,1423.976697519164,-1203.0430008299325,4051.500691119855
2016-05-16,1662.7474798415767,-1103.0694293357653,4186.672640338912
2016-05-17,1111.8339020021208,-1696.708251612879,3887.4205339775276
2016-05-18,277.47974056875864,-2533.923459605081,2786.090036852256
2016-05-19,1508.7955946934512,-1153.2427562252253,4285.133158865497
2016-05-20,1807.4066026366047,-1025.5889779157674,4399.439239334161
2016-05-21,1443.5842517900537,-1373.6246781771,4007.8530875480624
2016-05-22,1659.0386433954625,-1004.0656377288692,4441.162238327444
2016-05-23,1898.588480481511,-887.9194533395873,4558.954641990361
2016-05-24,1344.2923692148906,-1581.1181125619999,4104.8186788547355
2016-05-25,502.4906516723356,-2313.429696599199,3196.186979196929
2016-05-26,1722.4883115543564,-784.7134283502722,4360.299948570151
2016-05-27,2006.195863969672,-1016.2146676040423,4981.886660059823
2016-05-28,1624.2519752890576,-939.1194668716637,4394.9282406387665
2016-05-29,1818.8045720858033,-1075.1039289732346,4483.093422298747
2016-05-30,2035.1678883646084,-942.215030207925,4704.301136660852
2016-05-31,1455.9396193242542,-1179.5964961773625,4111.546079895403
2016-06-02,1781.3179680165358,-810.1461614981213,4437.908185549874
2016-06-03,2038.299289186091,-596.5616088934823,4804.430134928656
2016-06-04,1630.1716162309929,-1114.8997601818915,4323.2877734820295
2016-06-05,1799.6128558362864,-1012.0152818296885,4496.410738939741
2016-06-06,1992.4231426745962,-828.9708642856604,4813.773918308451
2016-06-07,1391.630759444271,-1402.005492200809,4139.317684915446
2016-06-09,1681.2391907492897,-1015.4460943726646,4473.296730274784
2016-06-10,1924.525380083097,-865.7593614451654,4537.562770903382
2016-06-11,1505.7049489158308,-1302.855087808673,4170.378435545236
2016-06-12,1667.5123317733362,-857.6730950971636,4376.811053448592
2016-06-13,1855.7256132164755,-974.3277887078301,4731.048156624376
2016-06-14,1253.2763803422226,-1338.3564243259914,3979.591188621213
2016-06-15,367.2730558312578,-2414.6725523369964,3202.7512706960915
2016-06-16,1547.6686970636563,-1332.023424747619,4156.36286504901
2016-06-17,1796.8904902004504,-784.6959838293986,4596.543254359867
2016-06-18,1385.9548879239596,-1511.4518999117165,4219.261549455992
2016-06-19,1557.245234788512,-1064.595114192268,4310.803622198408
2016-06-20,1756.1692966798944,-827.4131782600308,4695.17662467666
2016-06-21,1165.2807165749723,-1549.3431112196865,3913.8275761639247
2016-06-23,1483.8615785634029,-1319.3533780547186,4421.923985913579
2016-06-24,1745.0161853743466,-1158.8126005155684,4476.451567295592
2016-06-25,1345.4917006381274,-1217.820121189832,4048.140923653496
2016-06-26,1527.4096022852677,-1225.4141784302178,4247.363861153893
2016-06-27,1735.9619471939468,-1143.6952316482439,4503.000542277205
2016-06-28,1153.5368828556202,-1609.0006937848734,3806.8285566924883
2016-06-29,286.7556216891096,-2620.015012208629,3096.9198718971434
2016-06-30,1485.1515169654301,-1463.1815142618634,3994.617445542633
2016-07-01,1750.8082056232065,-1010.4251272821713,4376.881203160386
2016-07-02,1354.4805919897535,-1201.2605701072318,4323.11278359759
2016-07-03,1538.3882249323572,-1103.2609335500704,4266.867104488045
2016-07-04,1747.8345418007118,-1133.1439094497764,4424.188729849108
2016-07-07,1494.809488706245,-1235.2749926607576,4255.6909861098575
2016-07-08,1758.745375273613,-1000.9371027413796,4629.84551550833
2016-07-09,1360.5466037802405,-1304.285365523189,4199.531768403747
2016-07-10,1542.6170117335878,-1242.328401367854,4253.347093587063
2016-07-12,1166.7620817378538,-1665.3028946057104,3909.501899349897
2016-07-14,1495.420154950066,-1289.2222995232053,4137.415897800189
2016-07-15,1759.953927257342,-1036.3698050423013,4512.904090784561
2016-07-16,1363.0631587773228,-1384.422514335788,3955.6264155138465
2016-07-17,1547.142589272514,-1230.3249204542178,4153.5261111586315
2016-07-18,1757.6454222919558,-980.9292757617872,4615.502256082168
2016-07-19,1177.1982502890664,-1527.8972162563343,3823.7833383215907
2016-07-20,312.62894099667915,-2478.987841584485,3010.5579463995073
2016-07-21,1513.6384231995562,-997.7361615154459,4284.335450303319
2016-07-22,1782.4335679281464,-955.7535592725909,4384.931443002027
2016-07-23,1389.8450945398197,-1339.966103396197,4093.6525508819755
2016-07-24,1578.1073394444184,-1100.0819934065507,4460.227540610234
2016-07-25,1792.5173094829652,-1155.1609319555912,4559.02447996621
2016-07-28,1557.2328274391302,-1109.3541388414008,4296.784333554039
2016-07-29,1827.6070516312275,-926.6625571460436,4533.25169409732
2016-07-30,1435.8487774936425,-1176.3099289115585,4123.069443921909
2016-07-31,1624.198480115638,-950.873696876597,4307.629498767941
2016-08-01,1838.000995298905,-1056.7446398970903,4425.713282360457
2016-08-02,1259.8286836449513,-1546.2822311233342,3921.3738109585033
2016-08-03,396.51575075628034,-2329.4143860509207,3267.534958159886
2016-08-04,1597.8343980854675,-1276.099090316236,4497.384043507572
2016-08-05,1866.129801453771,-1129.239590482305,4403.230322147627
2016-08-06,1472.437718974895,-1219.3109980768606,4188.946146541644
2016-08-07,1659.2615135981366,-979.2527805940184,4393.07035402283
2016-08-08,1872.226037086116,-947.2291334741082,4621.322298269391
2016-08-09,1294.1925148905734,-1704.350697744155,4133.701979337738
2016-08-11,1636.5518678123694,-1131.1057015673239,4503.1760402628715
2016-08-12,1909.6019855735558,-710.7522777117935,4504.28353723187
2016-08-13,1522.7023532312903,-1251.6825292648252,4196.842318292402
2016-08-14,1718.5515553182502,-951.0427724867689,4537.36677020079
2016-08-15,1942.9243678666994,-608.7517913736797,4683.611247266003
2016-08-16,1378.779364444587,-1469.1068644423785,4071.9503516508353
2016-08-17,533.2781839510901,-2277.3344640891705,3105.5823643199324
2016-08-18,1756.4820108032056,-1032.6650395778656,4508.767863727256
2016-08-19,2050.870553275722,-787.3424463024727,4551.526072205912
2016-08-20,1687.5519935015654,-880.7031525619788,4355.705314250919
2016-08-21,1908.9967669010712,-749.8423231992082,4439.629689125506
2016-08-22,2160.685052165966,-507.6128566072731,4705.500996845306
2016-08-23,1625.2179164478196,-1159.8970767990984,4439.766288287936
2016-08-26,2387.0494460493064,-450.37895274967286,5118.909370389613
2016-08-27,2053.204236184442,-684.1211110181906,4849.915284279728
2016-08-28,2302.986685098505,-476.64423227798756,5179.300289991551
2016-08-29,2581.2998059810466,-283.29435013666483,5547.395766602819
2016-08-30,2070.1673910038935,-715.6121098509509,4810.299393142161
2016-08-31,1275.770427342705,-1433.6774016865495,3959.424722435821
2016-09-01,2547.1278266842187,-133.80399861188872,5306.482549685823
2016-09-02,2885.738474717089,64.34233553640979,5556.612954104109
2016-09-03,2561.708351500888,-210.83127573014016,5306.097087166558
2016-09-04,2816.539396884339,113.65351912671291,5469.059112066466
2016-09-05,3094.797398703763,357.33773396145676,5792.874559450913
2016-09-06,2578.2428193861183,-72.85108306461535,5458.2586862739645
2016-09-08,3027.6118825899925,295.1175414786717,5839.00527684709
2016-09-09,3343.9475706006006,666.1870801825896,6109.750008369103
2016-09-10,2992.0690730380957,301.5424920523279,5747.626170336688
2016-09-11,3213.6512366380884,513.4471160708683,5886.841791646276
2016-09-12,3453.5217547999414,660.6785970065758,6040.613501092566
2016-09-13,2893.788694960799,242.6804544362413,5577.432863667413
2016-09-14,2040.8786536430273,-733.4665813901516,4724.770624979097
2016-09-15,3244.2162701064167,477.03871694044614,5841.890983609317
2016-09-16,3505.862156068042,770.2901303737805,6416.927169250639
2016-09-17,3096.633103585538,174.54545329321866,5652.620404782086
2016-09-18,3258.881411989025,504.2231987864244,6060.327414420042
2016-09-19,3438.150827883119,742.3946481060833,6184.521568707944
2016-09-20,2817.29327283365,-58.33783415160544,5488.138022990233
2016-09-22,3046.9492831819716,78.32051439958452,6057.662373245775
2016-09-23,3250.4743713622174,598.5708442373297,5945.590953472038
2016-09-24,2785.63161264208,185.3778180714044,5702.66955523119
2016-09-25,2895.4898927856266,257.19288152817245,5426.208357840825
2016-09-26,3026.272547164448,200.7459083397848,5655.9805222831865
2016-09-27,2361.4648769824976,-256.8318545430743,5025.878460588072
2016-09-28,1408.8327826380405,-1303.1946088384398,4161.0381450578825
2016-09-29,2519.083532473529,-137.30377614083375,5210.649301711653
2016-09-30,2695.4859832433826,46.364718939702996,5507.852281184275
2016-10-01,2209.9786649664134,-426.452652617265,4985.957511700241
2016-10-02,2305.9211477895446,-372.71338288676657,5175.944858997545
2016-10-03,2429.749579101682,-220.11341334487918,5125.6923545432055
2016-10-04,1765.0774570493845,-1098.6226357446858,4499.509501859149
2016-10-06,1944.3189027151031,-850.7391808551356,4770.575925708308
2016-10-07,2142.0344044791577,-667.1079790598567,4883.590991430583
2016-10-08,1684.579322328826,-887.3889710290917,4356.354555601905
2016-10-09,1815.0214454314687,-928.274924950996,4630.342539693568
2016-10-10,1979.422264153094,-960.445740309825,4676.548804650356
2016-10-11,1360.9461743289726,-1392.8017186201348,4291.923597355287
